SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
10,181241,0,769,73,13,404,970667.6955068493,79360.16103511053,11.730718030182684,904806.5749315069,0.6267119810285807,1.2097854026666667E8,2,1000,UNIFORM,1,0,3646,1092,527595,10,0,266,9856.0,0,5.0,20,9586,2,780770,505303,263,4446,77812,579,0,1092,518936,2004.0,532118,23,19,6.78448858262397,970224.0,10,1235,713,326087,0.08669833729216152,0.0,78844.0,111,13,0,0,77.3013698630137,88532,13.0,369.0,0,11606,525686,477.0,0.0,1003.0,0,0,3.4794520547945207,14,81,2754,3.2756827048114436,0,0,0.0,10632,2002,242,0,0.3891977760127085,9706,19,23,3.219178082191781,621,-1.0,3.399675719497365,789,373031,35.0,97,14,1050,14975.0,13984,66363,118689.0,13,13202,0.0,517894,308,417,5.0,402,73,1.5205479452054795,2987,654,376129,3140,20,8420,70,0.009472817133443162,78829,1546,0,2302,698,698
11,180671,0,947,89,10,384,877448.336988764,71926.61643611404,15.161581818181817,812312.7570561798,0.6444051882067439,1.090325456E8,2,1000,UNIFORM,1,0,2718,1110,518046,10,0,266,9293.0,0,5.0,20,9034,3,878656,516269,224,3362,70788,656,0,1151,523280,1372.0,612764,14,19,6.975590128755365,877123.0,10,1206,840,277509,0.0859073359073359,0.0,71544.0,122,10,0,0,80.68539325842697,103049,10.0,360.0,0,11844,516131,473.0,0.0,723.0,0,0,3.6292134831460676,14,96,3152,3.0570221752903906,0,0,0.0,8944,1897,242,0,0.33776223776223774,5191,19,14,2.8876404494382024,656,-1.0,3.4881974248927037,1043,308681,24.0,155,14,1050,13306.0,14378,65069,107753.0,16,6880,0.0,517161,333,394,5.0,381,84,1.3707865168539326,3027,691,293863,3142,20,10360,70,0.005852842809364548,71522,1395,0,2391,714,714
12,181110,0,931,92,8,410,908227.525173913,55028.328039742206,13.598431644691187,820171.555326087,0.5906746179460749,1.312784864E8,2,1000,UNIFORM,1,0,3084,1614,471581,10,0,266,8204.0,0,5.0,20,7937,11,774964,541927,230,4054,53990,719,0,972,531230,1516.0,582357,25,19,6.765259515570934,907885.0,10,1202,876,342676,0.08993157380254155,0.0,54686.0,146,8,0,0,75.1413043478261,120030,8.0,369.0,0,7295,469456,502.0,0.0,807.0,0,0,3.4130434782608696,14,92,3288,3.2406015037593985,0,0,0.0,8663,2745,242,0,0.35392088827203333,12568,19,25,2.9456521739130435,675,-1.0,3.3678892733564014,1067,344842,41.0,165,14,1050,12821.0,10334,87984,125640.0,9,8949,0.0,526804,317,418,5.0,399,92,1.5869565217391304,2826,683,348087,3140,20,10230,70,0.009846396218983852,54676,1518,0,3356,693,693
13,181178,0,649,77,19,421,911910.0752207792,75467.60960246534,90.53370411663808,814607.8360129871,0.5922107290257247,1.1949813066666667E8,2,1000,UNIFORM,1,0,3616,959,477410,10,0,266,9839.0,0,5.0,20,9564,10,785624,549693,301,4579,74221,967,0,1017,525337,2035.0,576625,36,19,6.889289678135405,911003.0,10,1207,1017,353422,0.10606060606060606,0.0,75111.0,130,19,0,0,64.75324675324676,87248,19.0,372.0,0,12978,475042,498.0,0.0,965.0,2,2,3.311688311688312,14,90,2252,3.078582434514638,0,0,0.0,10353,2637,242,0,0.44339622641509435,14443,19,36,3.2987012987012987,601,-1.0,3.434933407325194,1096,339017,49.0,158,14,1050,14442.0,15032,96676,133993.0,13,13505,0.0,521055,317,440,5.0,411,76,1.6883116883116882,2751,709,336667,3138,20,7260,70,0.01487279843444227,75098,1538,0,3586,707,707
14,181229,0,543,56,28,284,1000622.9602678572,112761.42775506446,40.35041822173436,862908.2943928572,0.683250244833414,1.584582352E8,2,1000,UNIFORM,1,0,4410,1326,493977,10,0,266,9261.0,0,5.0,20,8965,11,1003634,597239,387,5710,111284,820,0,1111,526229,2870.0,658728,20,19,6.74365207995678,999874.0,10,1301,917,338546,0.09348914858096828,0.0,112269.0,93,28,0,0,72.28571428571429,154084,28.0,254.0,0,43010,491924,340.0,0.0,1172.0,1,1,3.3392857142857144,14,89,1917,3.1841620626151013,0,0,0.0,9166,2285,242,0,0.4039517014270033,13761,17,20,3.357142857142857,462,-1.0,3.3562938951917882,848,364878,30.0,133,14,1050,13555.0,45741,137604,121770.0,20,24554,0.0,518588,313,312,5.0,273,56,1.6607142857142858,2959,728,368147,3139,20,5990,70,0.011784511784511785,112247,1557,0,12039,694,694
15,180167,0,781,95,10,402,902445.7191368422,69324.68912291934,25.505087732919254,825122.4995263158,0.6168918612194249,1.29265016E8,2,1000,UNIFORM,1,0,3048,1856,501099,10,0,266,9575.0,0,5.0,20,9294,3,755448,530269,249,4326,67864,742,0,1124,525268,1612.0,564445,20,19,6.893342391304348,901450.0,10,1221,849,316837,0.10844748858447488,0.0,68660.0,146,10,0,0,63.61052631578947,108891,10.0,365.0,0,7885,499002,497.0,0.0,822.0,3,3,3.463157894736842,14,96,2689,3.0704225352112675,0,0,0.0,9677,2823,242,0,0.3936335403726708,10455,19,20,3.0631578947368423,836,-1.0,3.4372282608695652,1024,320373,37.0,133,14,1050,14031.0,11377,76802,125931.0,12,8296,0.0,521910,337,412,5.0,399,95,1.5368421052631578,3008,692,323344,3140,20,8760,70,0.00915240748109829,68647,1513,0,2989,707,707
16,181226,0,732,65,22,337,1042762.8883999999,110701.26499726775,15.023318339100346,941826.4779538461,0.6701742446998795,1.1790895893333334E8,2,1000,UNIFORM,1,0,3769,1063,545921,10,0,265,10145.0,0,5.0,20,9877,14,1001198,530452,273,5179,109375,757,0,1196,525193,2037.0,605217,19,19,7.092451805593266,1040745.0,10,1147,987,334111,0.08155583437892096,0.0,110182.0,93,22,0,0,87.07692307692308,82676,22.0,312.0,0,22334,543077,402.0,0.0,986.0,0,0,3.5692307692307694,14,87,2290,2.8934426229508197,0,0,0.0,10670,2682,242,0,0.36678200692041524,13561,18,19,2.646153846153846,519,-1.0,3.5445289166440404,1071,392412,25.0,111,14,1050,14977.0,25873,99875,124107.0,15,15507,0.0,519314,318,359,5.0,323,65,1.4307692307692308,3035,690,394710,3141,20,7970,70,0.009134615384615385,110171,1552,0,7616,724,724
17,181231,0,984,91,10,386,1003053.1078131867,66743.01629471545,37.405908905506465,911609.6513956044,0.5826562959735468,1.0316621493333334E8,2,1000,UNIFORM,1,0,3196,1205,533959,10,0,266,8772.0,0,5.0,20,8515,8,859553,533786,254,4866,65293,1053,0,1042,526063,1523.0,602915,28,19,6.94298605414274,1002413.0,10,1217,913,338704,0.08465116279069768,0.0,66312.0,126,10,0,0,81.8021978021978,110200,10.0,340.0,0,8185,531535,477.0,0.0,819.0,1,1,3.6153846153846154,14,90,3273,3.0569105691056913,0,0,0.0,9661,3925,242,0,0.3310673011556764,12634,19,28,2.912087912087912,794,-1.0,3.4634946677604592,1273,374533,46.0,184,14,1050,13944.0,11216,91020,123771.0,8,10041,0.0,520307,324,396,5.0,378,91,1.3846153846153846,2940,694,377271,3141,20,10750,70,0.011988424968995453,66288,1525,0,3780,706,706
18,180431,0,780,74,10,331,889464.5117567568,105903.43030384615,15.205136401673641,776464.0923513514,0.842960275967702,1.3528705973333332E8,2,1000,UNIFORM,1,0,5006,2612,457132,10,0,266,10522.0,0,5.0,20,10256,8,779642,508544,341,4885,104332,776,0,1117,525060,3584.0,542343,21,19,7.132388994824298,888954.0,10,1243,850,333056,0.08665105386416862,0.0,105350.0,103,10,0,0,82.52702702702703,80534,10.0,298.0,0,27209,454386,405.0,0.0,1317.0,1,1,3.608108108108108,14,87,2402,2.8076923076923075,0,0,0.0,11603,2356,242,0,0.3472803347280335,11974,19,21,2.864864864864865,612,-1.0,3.558567147916099,938,322928,33.0,140,14,1050,15875.0,29767,112891,128258.0,12,25455,0.0,523877,308,341,5.0,323,72,1.3918918918918919,2905,646,318790,3141,20,8540,70,0.010721247563352826,105336,1532,0,2344,728,728
19,180343,0,427,53,23,392,987227.126509434,100338.66044964871,42.82100111731844,855567.1877169812,0.7068334308765482,1.1560409013333334E8,2,1000,UNIFORM,1,0,4151,1315,478679,10,0,266,11398.0,0,5.0,20,11098,11,608584,574738,271,6275,97720,677,0,1243,527165,2575.0,564814,23,19,6.991162662247998,986874.0,10,1325,902,353019,0.11041666666666666,0.0,99520.0,93,23,0,0,62.905660377358494,141021,23.0,356.0,0,23332,475546,445.0,0.0,1093.0,0,0,3.2452830188679247,14,95,1452,2.988290398126464,0,0,0.0,10721,2099,242,0,0.5229050279329609,15500,18,23,3.3207547169811322,534,-1.0,3.4900579950289976,785,373479,36.0,144,14,1050,15380.0,27667,131520,128809.0,18,17778,0.0,524186,334,415,5.0,381,53,1.7547169811320755,3199,685,376475,3138,20,4800,70,0.010017421602787456,99503,1560,0,2527,714,714
