SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
10,181487,0,663,62,0,1,2190394.218370968,338316.05707541475,17.24256611570248,1958969.4172580645,0.7882404826167133,2.5893290826666668E8,2,100000,UNIFORM,1,0,4446,6539,1454554,10,0,348,19913.0,0,5.0,29,19607,0,2103478,1583987,115,18645,336798,2295,0,1598,1917821,8025.0,2080891,0,28,3.68520942408377,2189196.0,10,1922,5595,549713,0.08551724137931034,0.0,337815.0,206,0,0,0,42.483870967741936,188191,0.0,1.0,0,28528,1451563,63.0,0.0,2153.0,0,0,1.6774193548387097,11,116,4616,6.351432880844645,0,0,0.0,19997,0,322,0,0.08677685950413223,10369,30,0,6.532258064516129,0,-1.0,1.8213350785340314,1384,553383,0.0,161,11,1290,26556.0,40548,231002,276240.0,0,21098,0.0,1167696,260,1,5.0,1,55,3.3225806451612905,4494,2102,503426,3224,29,7250,70,0.0,337782,1342,0,0,36844,36844
11,183283,0,166,23,0,1,3101526.5510869566,1763035.6677349398,12.912131578947369,1745046.1345217393,0.9787416266151366,2.4523247573333332E8,2,100000,UNIFORM,1,0,5292,19401,1261392,10,0,348,28228.0,0,5.0,29,27862,0,1563413,1189082,162,15522,1759958,4199,0,2490,1584286,13254.0,1529383,0,28,3.6739792809262646,3099622.0,10,2718,8069,513253,0.12169312169312169,0.0,1761795.0,70,0,0,0,29.695652173913043,511288,0.0,1.0,0,250920,1253163,24.0,0.0,2770.0,0,0,1.9565217391304348,11,131,1207,6.391566265060241,0,0,0.0,26882,0,322,0,0.12631578947368421,7963,30,0,6.3478260869565215,0,-1.0,1.8031687995124923,1293,544478,0.0,273,11,1290,36057.0,258352,1356267,287883.0,0,40353,0.0,1785598,280,1,5.0,1,19,3.0434782608695654,6283,2949,481130,3227,29,1890,70,0.0,1761781,1382,0,0,37025,37025
12,181520,0,467,59,0,1,2584684.0452881353,447814.405987152,56.241535104364324,1761032.2803050848,0.9160442217324748,2.6482516906666666E8,2,100000,UNIFORM,1,0,4966,12798,1265478,10,0,348,20548.0,0,5.0,29,20245,0,1812309,0,237,19813,446478,2144,0,1628,1736387,13911.0,1812309,0,28,3.687017994858612,2584209.0,10,1998,6845,627518,0.11216730038022814,0.0,447401.0,187,0,0,0,33.03389830508475,96415,0.0,1.0,0,56093,1260525,60.0,0.0,2609.0,0,0,1.8305084745762712,11,133,3311,6.3062098501070665,0,0,0.0,21490,0,322,0,0.11385199240986717,12341,30,0,6.203389830508475,0,-1.0,1.7956298200514138,1033,561957,0.0,251,11,1290,28511.0,65617,824099,370184.0,0,29233,0.0,1521273,219,1,5.0,1,50,3.169491525423729,4881,1436,494472,3226,29,5260,70,0.0,447393,1297,0,0,36635,36635
13,181647,0,667,87,1,1,2100659.2501034485,265627.9404917541,9.727904761904762,1828322.7129770115,0.5853750237995472,2.4102908213333333E8,2,100000,UNIFORM,1,0,3452,2257,1342311,10,0,347,15398.0,0,5.0,29,15108,0,1636613,0,119,18547,264312,351,0,1383,1599957,5516.0,1636613,0,28,3.691137566137566,2100332.0,10,1534,4144,582678,0.11538461538461539,0.0,265203.0,284,1,0,0,31.379310344827587,85861,1.0,1.0,0,19744,1339523,88.0,0.0,1588.0,0,0,1.735632183908046,11,122,4810,6.353823088455772,0,0,0.0,18431,477,322,0,0.11772486772486772,9699,15,0,6.574712643678161,472,-1.0,1.8584656084656084,800,571299,0.0,178,11,1290,24073.0,30800,272273,391230.0,0,13244,0.0,1471661,223,2,5.0,1,73,3.264367816091954,3981,943,485556,3225,29,7540,70,0.0,265179,1291,0,0,36694,36694
14,183284,0,399,37,0,2,2726058.997459459,652228.6237192983,10.720333333333334,2177024.7194054057,0.8119547839669179,2.41836592E8,2,100000,UNIFORM,1,0,4801,5165,1641584,10,0,348,20717.0,0,5.0,29,20406,0,2347602,0,362,12142,650299,2798,0,1741,2072448,8591.0,2347602,0,28,3.7055900621118014,2723674.0,10,1818,6030,459867,0.08486238532110092,0.0,651610.0,115,0,0,0,42.891891891891895,125002,0.0,2.0,0,82858,1637451,39.0,0.0,2393.0,0,0,1.8918918918918919,11,131,2773,6.390977443609023,0,0,0.0,19829,0,322,0,0.08904109589041095,6171,30,0,6.027027027027027,0,-1.0,1.8751552795031057,1145,593279,0.0,495,11,1290,26588.0,93769,546990,270577.0,0,32601,0.0,1467112,242,2,5.0,2,33,3.108108108108108,4800,1284,534937,3227,29,4360,70,0.0,651600,1403,0,0,36613,36613
15,182508,0,336,42,0,1,2172888.180761905,805318.5511071428,15.524857519788918,1463172.4989761906,0.9414009733324018,2.5105523626666668E8,2,100000,UNIFORM,1,0,5248,11018,1064807,10,0,348,21683.0,0,5.0,29,21341,0,1367801,1482911,104,14773,803452,8850,0,1959,1411604,9706.0,1384246,0,28,3.7375,2171078.0,10,2134,10078,453246,0.1111111111111111,0.0,804554.0,136,0,0,0,32.0,487278,0.0,1.0,0,105112,1057244,43.0,0.0,2631.0,0,0,1.7619047619047619,11,107,2436,6.440476190476191,0,0,0.0,21207,0,322,0,0.11345646437994723,7192,29,0,6.476190476190476,0,-1.0,1.88625,1143,445212,0.0,401,11,1290,29110.0,114288,709523,209222.0,0,33985,0.0,1475439,252,1,5.0,1,36,3.238095238095238,5616,2209,396493,3225,29,3780,70,0.0,804545,1346,0,0,36571,36571
16,182127,0,246,20,0,0,3664604.4731,1174633.4694024392,11.056041353383458,2855077.7569,0.869480456203208,2.375956896E8,2,100000,UNIFORM,1,0,4901,13813,2055689,10,0,348,21223.0,0,5.0,29,20831,0,2390333,0,5401,17181,1172518,0,0,2034,1967609,10165.0,2390333,0,28,3.6951672862453533,3663050.0,10,2446,0,546522,0.07518796992481203,0.0,1173978.0,60,0,0,0,45.55,339502,0.0,0.0,0,154502,2043338,20.0,0.0,2506.0,0,0,2.0,11,168,1749,6.6138211382113825,0,0,0.0,19807,0,322,0,0.07518796992481203,9591,0,0,6.1,0,-1.0,1.8209417596034696,1109,813906,0.0,99,11,1290,27645.0,164961,809452,265976.0,0,35191,0.0,1638823,267,0,5.0,0,19,3.0,5236,0,797659,3228,29,2660,0,0.0,1173901,1371,0,0,36461,36461
17,181649,0,476,56,0,0,2209447.6633035713,500014.15452310926,9.154424812030074,1781823.49575,0.9112091250107517,2.5918093546666667E8,2,100000,UNIFORM,1,0,5084,8069,1314786,10,0,347,23656.0,0,5.0,29,23324,0,1992291,0,107,21034,497770,0,0,1877,1957496,10208.0,1992291,0,28,3.706257982120051,2208170.0,10,2072,0,537928,0.10526315789473684,0.0,499531.0,183,0,0,0,36.07142857142857,241739,0.0,0.0,0,54971,1309122,56.0,0.0,2560.0,0,0,1.7321428571428572,11,114,3300,6.1722689075630255,0,0,0.0,22778,0,322,0,0.10526315789473684,9222,0,0,6.464285714285714,0,-1.0,1.8646232439335888,1282,501830,0.0,158,11,1290,29983.0,65848,427532,241559.0,0,30321,0.0,1825274,249,0,5.0,0,50,3.267857142857143,4995,0,465315,3225,29,5320,0,0.0,499521,1341,0,0,36625,36625
18,181312,0,607,70,0,0,2055452.5877714285,359342.4115222405,10.383156573116691,1746304.5013142857,0.78226335424454,2.373230032E8,2,100000,UNIFORM,1,0,4793,4305,1270938,10,0,348,20911.0,0,5.0,29,20619,0,1377407,0,109,18035,357912,0,0,1655,1399771,11044.0,1377407,0,28,3.716358839050132,2054983.0,10,2036,0,550638,0.103397341211226,0.0,358719.0,217,0,0,0,36.0,177994,0.0,0.0,0,34855,1266046,70.0,0.0,2431.0,0,0,1.9,11,116,4250,6.3014827018121915,0,0,0.0,22297,0,322,0,0.103397341211226,10201,0,0,6.071428571428571,0,-1.0,1.8331134564643798,1014,567750,0.0,616,11,1290,28857.0,45257,309049,367845.0,0,23221,0.0,1533954,228,0,5.0,0,57,3.1,4394,0,474620,3227,29,6770,0,0.0,358691,1320,0,0,36687,36687
19,180956,0,519,58,0,1,1959564.7364137932,474861.76396339113,15.11175605536332,1621530.3327931035,0.9296619920134326,2.50952224E8,2,100000,UNIFORM,1,0,5231,3595,1214476,10,0,348,22677.0,0,5.0,29,22365,0,1591330,1360267,97,14924,473084,3157,0,1802,1724410,9880.0,1575925,0,28,3.7176015473887816,1955885.0,10,1660,18259,462571,0.10051993067590988,0.0,474165.0,181,0,0,0,35.810344827586206,268250,0.0,1.0,0,53837,1209985,59.0,0.0,2593.0,0,0,1.8793103448275863,11,103,3693,6.396917148362235,0,0,0.0,19766,0,322,0,0.10207612456747404,5718,30,0,6.431034482758621,0,-1.0,1.872340425531915,858,462463,0.0,377,11,1290,25847.0,63072,335779,266518.0,0,28692,0.0,3951676,231,1,5.0,1,50,3.1206896551724137,4285,1903,405433,3227,29,5770,70,0.0,474152,1294,0,0,36560,36560
20,180334,0,468,56,0,0,2303757.7922857143,494289.2287222222,15.292961832061067,1789019.7791785714,0.774835077613797,2.567754448E8,2,100000,UNIFORM,1,0,4858,8771,1275981,10,0,348,19420.0,0,5.0,29,19100,0,1716051,0,117,14956,492897,0,0,1657,1692496,10469.0,1716051,0,28,3.748870238863783,2302873.0,10,2101,0,536420,0.10687022900763359,0.0,493895.0,168,0,0,0,34.964285714285715,85357,0.0,0.0,0,58866,1266451,56.0,0.0,2398.0,0,0,2.0,11,116,3282,6.299145299145299,0,0,0.0,17639,0,322,0,0.10687022900763359,9652,0,0,5.964285714285714,0,-1.0,1.8515171078114914,690,546053,0.0,185,11,1290,24915.0,69865,514365,258692.0,0,29992,0.0,1519764,234,0,5.0,0,51,3.0,5035,0,512324,3228,29,5240,0,0.0,493881,1298,0,0,36888,36888
21,182833,0,650,64,0,1,2142603.317359375,345567.2940830769,14.215565034965035,1752450.370578125,0.8388449129204023,2.6711542186666667E8,2,100000,UNIFORM,1,0,4892,4918,1243029,10,0,348,22162.0,0,5.0,29,21866,0,1699254,0,366,15924,344275,23711,0,1786,1652036,8685.0,1699254,1,28,3.651417525773196,2141945.0,10,1680,0,524863,0.0896358543417367,0.0,344931.0,205,0,0,0,41.5625,237883,0.0,0.0,0,34433,1239450,65.0,0.0,2453.0,0,0,1.796875,11,121,4480,6.275384615384615,0,0,0.0,22248,31195,322,0,0.09090909090909091,8250,28,1,6.265625,1594,-1.0,1.8112113402061856,901,552761,1.0,286,11,1290,28898.0,45965,389936,253202.0,0,25547,0.0,1434834,237,1,5.0,1,58,3.203125,4829,0,508803,3225,29,7140,70,0.003076923076923077,344917,1345,0,0,36841,36841
22,180651,0,523,57,0,0,2717252.560807017,393752.600126195,11.278898275862069,2225774.3566491227,0.4976866790551242,2.3564798453333333E8,2,100000,UNIFORM,1,0,3169,6181,1662967,10,0,348,17155.0,0,5.0,29,16821,0,2186575,0,460,12606,392077,0,0,1657,2171342,5006.0,2186575,0,28,3.668383773341919,2716835.0,10,2341,0,538657,0.09827586206896552,0.0,393128.0,171,0,0,0,37.75438596491228,88482,0.0,0.0,0,43854,1657700,57.0,0.0,1578.0,0,0,2.0,11,146,3648,6.311663479923518,0,0,0.0,16118,0,322,0,0.09827586206896552,9857,0,0,6.087719298245614,0,-1.0,1.8087572440437862,1464,613366,0.0,175,11,1290,24114.0,56216,491410,264970.0,0,19073,0.0,2044399,287,0,5.0,0,50,3.0,5513,0,562241,3229,29,5800,0,0.0,393115,1317,0,0,36917,36917
